"","site_name","type_of_fish","measurement_type_number_weight_other","measurement_units_total_percent_other","sample_size","start_date","end_date","sampling_interval","predator_min_length","predator_max_length","predator_average_length","length_units","length_measure","predator_stage","habitat","microhabitat","author","year","journal","citation","table_figure","data_sorted_by","sample_id","notes","prey_taxon","measurement","prey_stage"
"306","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","4/1/1987","4/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","3",NA,"nymphs_diptera",NA,"larvae"
"307","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","5/1/1987","5/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","4",NA,"nymphs_diptera",NA,"larvae"
"308","Lake  Koronia, Greece","Alburnus alburnus","number","total","31","6/1/1987","6/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","5",NA,"nymphs_diptera",NA,"larvae"
"309","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","7/1/1987","7/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","6",NA,"nymphs_diptera",NA,"larvae"
"310","Lake  Koronia, Greece","Alburnus alburnus","number","total","31","8/1/1987","8/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","7",NA,"nymphs_diptera",NA,"larvae"
"311","Lake  Koronia, Greece","Alburnus alburnus","number","total","30","9/1/1987","9/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","8",NA,"nymphs_diptera",NA,"larvae"
"312","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","10/1/1987","10/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","9",NA,"nymphs_diptera",NA,"larvae"
"313","Lake  Koronia, Greece","Alburnus alburnus","number","total","42","11/1/1987","11/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","10",NA,"nymphs_diptera",NA,"larvae"
"314","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","12/1/1987","12/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","11",NA,"nymphs_diptera",NA,"larvae"
"315","Lake  Koronia, Greece","Alburnus alburnus","number","total","37","1/1/1988","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","12",NA,"nymphs_diptera",NA,"larvae"
"316","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","2/1/1987","2/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","1",NA,"nematoda","0","unknown"
"317","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","3/1/1987","3/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","2",NA,"nematoda",NA,"unknown"
"318","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","4/1/1987","4/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","3",NA,"nematoda",NA,"unknown"
"319","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","5/1/1987","5/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","4",NA,"nematoda",NA,"unknown"
"320","Lake  Koronia, Greece","Alburnus alburnus","number","total","31","6/1/1987","6/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","5",NA,"nematoda","0","unknown"
"321","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","7/1/1987","7/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","6",NA,"nematoda",NA,"unknown"
"322","Lake  Koronia, Greece","Alburnus alburnus","number","total","31","8/1/1987","8/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","7",NA,"nematoda","0","unknown"
"323","Lake  Koronia, Greece","Alburnus alburnus","number","total","30","9/1/1987","9/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","8",NA,"nematoda",NA,"unknown"
"324","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","10/1/1987","10/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","9",NA,"nematoda",NA,"unknown"
"325","Lake  Koronia, Greece","Alburnus alburnus","number","total","42","11/1/1987","11/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","10",NA,"nematoda",NA,"unknown"
"326","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","12/1/1987","12/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","11",NA,"nematoda",NA,"unknown"
"327","Lake  Koronia, Greece","Alburnus alburnus","number","total","37","1/1/1988","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","12",NA,"nematoda","0","unknown"
"328","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","2/1/1987","2/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","1",NA,"oligochaeta",NA,"unknown"
"329","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","3/1/1987","3/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","2",NA,"oligochaeta",NA,"unknown"
"330","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","4/1/1987","4/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","3",NA,"oligochaeta",NA,"unknown"
"331","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","5/1/1987","5/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","4",NA,"oligochaeta",NA,"unknown"
"332","Lake  Koronia, Greece","Alburnus alburnus","number","total","31","6/1/1987","6/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","5",NA,"oligochaeta",NA,"unknown"
"333","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","7/1/1987","7/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","6",NA,"oligochaeta",NA,"unknown"
"334","Lake  Koronia, Greece","Alburnus alburnus","number","total","31","8/1/1987","8/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","7",NA,"oligochaeta","0","unknown"
"335","Lake  Koronia, Greece","Alburnus alburnus","number","total","30","9/1/1987","9/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","8",NA,"oligochaeta",NA,"unknown"
"336","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","10/1/1987","10/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","9",NA,"oligochaeta",NA,"unknown"
"337","Lake  Koronia, Greece","Alburnus alburnus","number","total","42","11/1/1987","11/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","10",NA,"oligochaeta",NA,"unknown"
"338","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","12/1/1987","12/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","11",NA,"oligochaeta",NA,"unknown"
"339","Lake  Koronia, Greece","Alburnus alburnus","number","total","37","1/1/1988","1/1/1988","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","12",NA,"oligochaeta","0","unknown"
"340","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","2/1/1987","2/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","1",NA,"decanoda",NA,"unknown"
"341","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","3/1/1987","3/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","2",NA,"decanoda",NA,"unknown"
"342","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","4/1/1987","4/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","3",NA,"decanoda",NA,"unknown"
"343","Lake  Koronia, Greece","Alburnus alburnus","number","total","32","5/1/1987","5/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","4",NA,"decanoda",NA,"unknown"
"344","Lake  Koronia, Greece","Alburnus alburnus","number","total","31","6/1/1987","6/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","5",NA,"decanoda",NA,"unknown"
"345","Lake  Koronia, Greece","Alburnus alburnus","number","total","33","7/1/1987","7/1/1987","monthly",NA,NA,NA,NA,NA,NA,"lentic",NA,"Politou","1993","Journal of Fish Biology","Politou, C. Y., Economidis, P. S., & Sinis, A. I. (1993). Feeding biology of bleak, Alburnus alburnus, in Lake Koronia, northern Greece. Journal of fish biology, 43(1), 33-43.","tbl2","averaged over individuals within months","6",NA,"decanoda",NA,"unknown"
